path,latitude,lat ref,longitude,long ref,timestamp
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171224_17_07_04_Pro.jpg,41.898940829555556,N,12.477224785833334,E,2017:12:24 17:07:04
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171224_17_09_09_Pro.jpg,41.898947702722225,N,12.477298127486112,E,2017:12:24 17:09:10
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171224_17_57_05_Pro.jpg,41.89579635858333,N,12.48229508288889,E,2017:12:24 17:57:06
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_11_41_14_Pro.jpg,41.90238931216389,N,12.456854917108332,E,2017:12:25 11:41:14
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_11_44_24_Pro.jpg,41.90266532823333,N,12.45705432258611,E,2017:12:25 11:44:24
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_11_44_46_Pro.jpg,41.90257195383333,N,12.456964217125,E,2017:12:25 11:44:46
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_12_00_41_Pro.jpg,41.90251537598611,N,12.456909148022222,E,2017:12:25 12:00:42
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_12_02_59_Pro.jpg,41.90255133435,N,12.456904537975,E,2017:12:25 12:02:59
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_12_05_11_Pro.jpg,41.902512023225,N,12.456940747797221,E,2017:12:25 12:05:11
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_12_06_15_Pro.jpg,41.902462234719444,N,12.45695424266111,E,2017:12:25 12:06:16
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_12_06_26_Pro.jpg,41.902462234719444,N,12.45695424266111,E,2017:12:25 12:06:27
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_12_06_34_Pro.jpg,41.902462234719444,N,12.45695424266111,E,2017:12:25 12:06:34
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_12_07_27_Pro.jpg,41.90251260995833,N,12.45693001896111,E,2017:12:25 12:07:27
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_29_52_Pro.jpg,41.90185655839722,N,12.455292362719444,E,2017:12:25 13:29:52
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_30_57_Pro.jpg,41.901783132925,N,12.45520996861111,E,2017:12:25 13:30:57
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_31_36_Pro.jpg,41.90178422257222,N,12.455207118763887,E,2017:12:25 13:31:36
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_31_48_Pro.jpg,41.90178422257222,N,12.455207118763887,E,2017:12:25 13:31:48
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_31_56_Pro.jpg,41.90178422257222,N,12.455207118763887,E,2017:12:25 13:31:56
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_33_46_Pro.jpg,41.90191254951111,N,12.455755714327777,E,2017:12:25 13:33:46
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_43_40_Pro.jpg,41.90241093747222,N,12.459297319874999,E,2017:12:25 13:43:40
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_13_44_05_Pro.jpg,41.90241093747222,N,12.459297319874999,E,2017:12:25 13:44:06
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_00_30_Pro.jpg,41.90273808315278,N,12.465416863555555,E,2017:12:25 14:00:30
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_00_49_Pro.jpg,41.90273808315278,N,12.465416863555555,E,2017:12:25 14:00:49
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_15_12_Pro.jpg,41.90258796326944,N,12.467700261622777,E,2017:12:25 14:15:12
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_16_42_Pro.jpg,41.90255108289444,N,12.467318801209444,E,2017:12:25 14:16:43
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_21_30_Pro.jpg,41.90252585336667,N,12.467467244714445,E,2017:12:25 14:21:31
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_22_01_Pro.jpg,41.90252585336667,N,12.467467244714445,E,2017:12:25 14:22:01
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_22_10_Pro.jpg,41.90252585336667,N,12.467467244714445,E,2017:12:25 14:22:10
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_23_39_Pro.jpg,41.902530547230555,N,12.467462467029723,E,2017:12:25 14:23:39
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_23_44_Pro.jpg,41.902530547230555,N,12.467462467029723,E,2017:12:25 14:23:44
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_14_23_56_Pro.jpg,41.902530547230555,N,12.467462467029723,E,2017:12:25 14:23:56
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_15_18_56_Pro.jpg,41.90145028755,N,12.466471223166666,E,2017:12:25 15:18:56
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_15_19_33_Pro.jpg,41.901347693055556,N,12.466498883444444,E,2017:12:25 15:19:33
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171225_16_16_51_Pro.jpg,41.898364909,N,12.473240951075,E,2017:12:25 16:16:52
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171226_15_22_00_Pro.jpg,41.893266197294444,N,12.484200792387222,E,2017:12:26 15:22:00
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171226_15_22_53_Pro.jpg,41.89313703216666,N,12.484167935326665,E,2017:12:26 15:22:54
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_10_29_25_Pro.jpg,41.90232619643333,N,12.453676667063888,E,2017:12:27 10:29:25
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_11_13_23_Pro.jpg,41.90212578512778,N,12.453348264097222,E,2017:12:27 11:13:23
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_11_14_08_Pro.jpg,41.90202319063333,N,12.453329907730556,E,2017:12:27 11:14:09
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_11_15_50_Pro.jpg,41.90202017314722,N,12.454303465783333,E,2017:12:27 11:15:50
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_19_56_Pro.jpg,41.9019464124,N,12.454730607569443,E,2017:12:27 12:19:57
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_20_25_Pro.jpg,41.9019464124,N,12.454730607569443,E,2017:12:27 12:20:25
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_22_52_Pro.jpg,41.90191347151944,N,12.454777797683333,E,2017:12:27 12:22:52
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_23_49_Pro.jpg,41.90178656950555,N,12.454864466563889,E,2017:12:27 12:23:49
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_24_53_Pro.jpg,41.90182428806944,N,12.45490855537222,E,2017:12:27 12:24:53
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_26_11_Pro.jpg,41.90185999497778,N,12.45483588427222,E,2017:12:27 12:26:11
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_26_23_Pro.jpg,41.90185999497778,N,12.45483588427222,E,2017:12:27 12:26:23
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_12_46_24_Pro.jpg,41.901716748252774,N,12.455431837588888,E,2017:12:27 12:46:25
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171227_15_15_40_Pro.jpg,41.88554638065278,N,12.487933253869443,E,2017:12:27 15:15:40
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171228_10_02_37_Pro.jpg,41.895054048355554,N,12.512956985805555,E,2017:12:28 10:02:37
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171228_10_02_50_Pro.jpg,41.895054048355554,N,12.512956985805555,E,2017:12:28 10:02:50
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171228_10_13_15_Pro.jpg,41.895054048355554,N,12.512956985805555,E,2017:12:28 10:13:15
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171228_13_37_37_Pro.jpg,42.239668462425,N,11.727088121697223,E,2017:12:28 13:37:38
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171228_13_37_52_Pro.jpg,42.239668462425,N,11.727088121697223,E,2017:12:28 13:37:53
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171228_13_37_56_Pro.jpg,42.239639963955554,N,11.726985611022222,E,2017:12:28 13:37:56
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171229_13_59_44_Pro.jpg,42.255620638905555,N,11.756673876597223,E,2017:12:29 13:59:44
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171229_14_00_18_Pro.jpg,42.255587680438886,N,11.756685353827777,E,2017:12:29 14:00:18
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171229_14_01_48_Pro.jpg,42.25556996005555,N,11.756827248463889,E,2017:12:29 14:01:49
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171230_14_43_32_Pro.jpg,42.2526179,N,11.7647777,E,2017:12:30 14:43:33
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171230_22_56_03_Pro.jpg,42.24826,N,11.75757,E,2017:12:30 22:56:04
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171231_16_40_45_Pro.jpg,42.254821015522225,N,11.756629301236112,E,2017:12:31 16:40:46
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vak Fotos\WP_20171231_16_41_25_Pro.jpg,42.255621,N,11.753125,E,2017:12:31 16:41:25
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171219 WP_20171219_12_12_20_Pro.jpg,52.35450291819445,N,4.7763631087138885,E,2017:12:19 12:12:21
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171219 WP_20171219_12_14_21_Pro.jpg,52.35533090336945,N,4.775823134508333,E,2017:12:19 12:14:21
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171219 WP_20171219_12_15_43_Pro.jpg,52.355347634469446,N,4.775860937086111,E,2017:12:19 12:15:44
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171223 Ryan 01.jpg,52.3526107,N,4.7788462,E,2020:09:19 12:54:23
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171223 Ryan 02.jpg,52.3526107,N,4.7788462,E,2020:09:19 12:54:54
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171223 Ryan 03 Ticket.jpg,52.3526107,N,4.7788462,E,2020:09:19 12:55:21
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171223 Ryan 04 Bagage.jpg,52.3526107,N,4.7788462,E,2020:09:19 12:55:57
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20171223 Ryan 05 Info.jpg,52.3526107,N,4.7788462,E,2020:09:19 12:56:36
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20180101 Bus Airport.jpg,52.3526107,N,4.7788462,E,2020:09:19 12:53:47
G:\Ba\Fotos 2000_2021\2017\20171223 -20180101 Rome Vakantie\20180101 Rome Adam.jpg,52.3526107,N,4.7788462,E,2020:09:19 12:53:29
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_14_00_49_Pro.jpg,41.90273808315278,N,12.465416863555555,E,2017:12:25 14:00:49
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_14_15_12_Pro.jpg,41.90258796326944,N,12.467700261622777,E,2017:12:25 14:15:12
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_14_16_42_Pro.jpg,41.90255108289444,N,12.467318801209444,E,2017:12:25 14:16:43
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_14_21_30_Pro.jpg,41.90252585336667,N,12.467467244714445,E,2017:12:25 14:21:31
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_14_22_01_Pro.jpg,41.90252585336667,N,12.467467244714445,E,2017:12:25 14:22:01
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_14_22_10_Pro.jpg,41.90252585336667,N,12.467467244714445,E,2017:12:25 14:22:10
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_15_18_56_Pro.jpg,41.90145028755,N,12.466471223166666,E,2017:12:25 15:18:56
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_15_19_33_Pro.jpg,41.901347693055556,N,12.466498883444444,E,2017:12:25 15:19:33
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171225_16_16_51_Pro.jpg,41.898364909,N,12.473240951075,E,2017:12:25 16:16:52
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171226_15_22_00_Pro.jpg,41.893266197294444,N,12.484200792387222,E,2017:12:26 15:22:00
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171226_15_22_53_Pro.jpg,41.89313703216666,N,12.484167935326665,E,2017:12:26 15:22:54
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_10_29_25_Pro.jpg,41.90232619643333,N,12.453676667063888,E,2017:12:27 10:29:25
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_11_13_23_Pro.jpg,41.90212578512778,N,12.453348264097222,E,2017:12:27 11:13:23
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_11_14_08_Pro.jpg,41.90202319063333,N,12.453329907730556,E,2017:12:27 11:14:09
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_11_15_50_Pro.jpg,41.90202017314722,N,12.454303465783333,E,2017:12:27 11:15:50
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_19_56_Pro.jpg,41.9019464124,N,12.454730607569443,E,2017:12:27 12:19:57
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_20_25_Pro.jpg,41.9019464124,N,12.454730607569443,E,2017:12:27 12:20:25
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_22_52_Pro.jpg,41.90191347151944,N,12.454777797683333,E,2017:12:27 12:22:52
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_23_49_Pro.jpg,41.90178656950555,N,12.454864466563889,E,2017:12:27 12:23:49
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_24_53_Pro.jpg,41.90182428806944,N,12.45490855537222,E,2017:12:27 12:24:53
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_26_11_Pro.jpg,41.90185999497778,N,12.45483588427222,E,2017:12:27 12:26:11
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_26_23_Pro.jpg,41.90185999497778,N,12.45483588427222,E,2017:12:27 12:26:23
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_12_46_24_Pro.jpg,41.901716748252774,N,12.455431837588888,E,2017:12:27 12:46:25
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171227_15_15_40_Pro.jpg,41.88554638065278,N,12.487933253869443,E,2017:12:27 15:15:40
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171228_10_02_37_Pro.jpg,41.895054048355554,N,12.512956985805555,E,2017:12:28 10:02:37
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171228_10_02_50_Pro.jpg,41.895054048355554,N,12.512956985805555,E,2017:12:28 10:02:50
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171228_10_13_15_Pro.jpg,41.895054048355554,N,12.512956985805555,E,2017:12:28 10:13:15
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171228_13_37_37_Pro.jpg,42.239668462425,N,11.727088121697223,E,2017:12:28 13:37:38
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171228_13_37_52_Pro.jpg,42.239668462425,N,11.727088121697223,E,2017:12:28 13:37:53
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171228_13_37_56_Pro.jpg,42.239639963955554,N,11.726985611022222,E,2017:12:28 13:37:56
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171229_13_59_44_Pro.jpg,42.255620638905555,N,11.756673876597223,E,2017:12:29 13:59:44
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171229_14_00_18_Pro.jpg,42.255587680438886,N,11.756685353827777,E,2017:12:29 14:00:18
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171229_14_01_48_Pro.jpg,42.25556996005555,N,11.756827248463889,E,2017:12:29 14:01:49
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171230_14_43_32_Pro.jpg,42.2526179,N,11.7647777,E,2017:12:30 14:43:33
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171230_22_56_03_Pro.jpg,42.24826,N,11.75757,E,2017:12:30 22:56:04
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171231_16_40_45_Pro.jpg,42.254821015522225,N,11.756629301236112,E,2017:12:31 16:40:46
G:\Ba\Fotos 2000_2021\2017\20171223 Rome backup\WP_20171231_16_41_25_Pro.jpg,42.255621,N,11.753125,E,2017:12:31 16:41:25
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\1406059615889.jpg,52.41638888888889,N,4.888888888888889,E,
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150513_160926663_HDR.jpg,52.35542297222222,N,4.7761921944444445,E,2015:05:13 16:09:28
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150607_140503065_HDR.jpg,52.35551069444445,N,4.7761645,E,2015:06:07 14:05:05
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150607_191404697_HDR.jpg,52.355445861111114,N,4.776220805555555,E,2015:06:07 19:14:06
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150607_191439955_HDR.jpg,52.355445861111114,N,4.776220805555555,E,2015:06:07 19:14:42
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150614_205950951_HDR.jpg,52.35550305555556,N,4.776259416666667,E,2015:06:14 20:59:53
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150614_210215625_HDR.jpg,52.355381,N,4.7757015,E,2015:06:14 21:02:18
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150620_150949587_HDR.jpg,52.35553738888889,N,4.776072055555556,E,2015:06:20 15:09:51
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150626_155434839_HDR.jpg,52.35538480555556,N,4.776109166666666,E,2015:06:26 15:54:36
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150626_155506782_HDR.jpg,52.35538480555556,N,4.776109166666666,E,2015:06:26 15:55:08
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150626_173009287_HDR.jpg,52.35545347222222,N,4.7761301666666665,E,2015:06:26 17:30:11
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150630_170616412_HDR.jpg,52.35554502777778,N,4.776252222222222,E,2015:06:30 17:06:18
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150630_191155748_HDR.jpg,52.355358111111116,N,4.776218916666666,E,2015:06:30 19:11:57
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150702_175352608_HDR.jpg,52.35542297222222,N,4.776173138888889,E,2015:07:02 17:53:54
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150702_175505184_HDR.jpg,52.355400083333336,N,4.776185972222222,E,2015:07:02 17:55:06
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150702_192136136_HDR.jpg,52.355480166666666,N,4.776278027777778,E,2015:07:02 19:21:39
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150702_192247422_HDR.jpg,52.355567916666665,N,4.776229833333333,E,2015:07:02 19:22:48
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150704_174119679_HDR.jpg,52.355636583333336,N,4.776109166666666,E,2015:07:04 17:41:21
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150707_113347313_HDR.jpg,52.35523222222222,N,4.776186472222222,E,2015:07:07 11:33:49
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150707_113416968_HDR.jpg,52.355327583333334,N,4.776033388888889,E,2015:07:07 11:34:18
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150721_105100770_HDR.jpg,52.35558316666667,N,4.776257055555556,E,2015:07:21 10:51:02
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150721_105311223_HDR.jpg,52.35546875,N,4.776205555555555,E,2015:07:21 10:53:12
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150725_214539355_HDR.jpg,52.35534666666667,N,4.776073944444445,E,2015:07:25 21:45:41
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_141435512_HDR.jpg,52.355365750000004,N,4.775850277777778,E,2015:07:30 14:14:37
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_141450923_HDR.jpg,52.355365750000004,N,4.775850277777778,E,2015:07:30 14:14:52
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_141522597.jpg,52.35535430555556,N,4.776050555555556,E,2015:07:30 14:15:23
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_141526771.jpg,52.35535430555556,N,4.776050555555556,E,2015:07:30 14:15:27
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_141555938.jpg,52.35535430555556,N,4.776050555555556,E,2015:07:30 14:15:56
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_141805674_HDR.jpg,52.355445861111114,N,4.7761840555555555,E,2015:07:30 14:18:07
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_141838164.jpg,52.355445861111114,N,4.7761840555555555,E,2015:07:30 14:18:38
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_142120484_HDR.jpg,52.35546491666667,N,4.7761883888888885,E,2015:07:30 14:21:22
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150730_142129610_HDR.jpg,52.35546491666667,N,4.7761883888888885,E,2015:07:30 14:21:31
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150731_214902500.jpg,52.35555266666667,N,4.776260361111111,E,2015:07:31 21:49:03
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150814_170640751_HDR.jpg,52.35538480555556,N,4.776084388888889,E,2015:08:14 17:06:42
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150820_203122987_HDR.jpg,52.355365750000004,N,4.776011,E,2015:08:20 20:31:24
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150829_051816689.jpg,52.355674722222226,N,4.775917027777778,E,2015:08:29 05:18:19
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150829_052102515.jpg,52.35521697222222,N,4.775958055555556,E,2015:08:29 05:21:03
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150829_052228513.jpg,52.355449666666665,N,4.776078222222222,E,2015:08:29 05:22:29
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150829_052306334.jpg,52.35539625,N,4.775616638888889,E,2015:08:29 05:23:07
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150829_151308100_HDR.jpg,52.355476361111116,N,4.775855055555556,E,2015:08:29 15:13:09
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150829_151343038.jpg,52.35549544444444,N,4.776135444444445,E,2015:08:29 15:13:43
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150907_111416539.jpg,52.36944197222222,N,4.795927027777777,E,2015:09:07 11:14:17
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150907_111426623.jpg,52.36944197222222,N,4.795927027777777,E,2015:09:07 11:14:27
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150909_121509579.jpg,52.36940383333334,N,4.79564475,E,2015:09:09 12:15:10
G:\Ba\Fotos 2000_2021\2017\van Moto G 20170918\DCIM\Camera\IMG_20150909_121522949.jpg,52.36940383333334,N,4.79564475,E,2015:09:09 12:15:23
